Date,Hours,Prices (EUR/MWh)
11.02.2015,H14,48.10
11.02.2015,H15,46.80
11.02.2015,H16,48.60
11.02.2015,H17,49.97
11.02.2015,H18,61.45
11.02.2015,H19,76.15
11.02.2015,H20,61.46
11.02.2015,H21,53.75
11.02.2015,H22,45.90
11.02.2015,H23,44.58
11.02.2015,H24,36.44
12.02.2015,H1,30.60
12.02.2015,H2,31.00
12.02.2015,H3,30.80
12.02.2015,H4,30.40
12.02.2015,H5,31.60
12.02.2015,H6,32.90
12.02.2015,H7,45.09
12.02.2015,H8,59.15
12.02.2015,H9,57.00
12.02.2015,H10,51.61
12.02.2015,H11,48.40
12.02.2015,H12,46.61
12.02.2015,H13,44.62
12.02.2015,H14,44.14
12.02.2015,H15,43.45
12.02.2015,H16,45.46
12.02.2015,H17,48.00
12.02.2015,H18,61.95
12.02.2015,H19,81.98
12.02.2015,H20,66.13
12.02.2015,H21,55.05
12.02.2015,H22,46.68
12.02.2015,H23,46.65
12.02.2015,H24,34.15
13.02.2015,H1,32.91
13.02.2015,H2,31.75
13.02.2015,H3,31.07
13.02.2015,H4,31.10
13.02.2015,H5,31.90
13.02.2015,H6,37.45
13.02.2015,H7,45.20
13.02.2015,H8,56.19
13.02.2015,H9,58.51
13.02.2015,H10,52.12
13.02.2015,H11,46.94
13.02.2015,H12,45.04
13.02.2015,H13,41.02
13.02.2015,H14,38.86
13.02.2015,H15,38.07
13.02.2015,H16,38.26
13.02.2015,H17,43.39
13.02.2015,H18,50.02
13.02.2015,H19,55.61
13.02.2015,H20,52.65
13.02.2015,H21,49.30
13.02.2015,H22,40.52
13.02.2015,H23,43.67
13.02.2015,H24,34.24
14.02.2015,H1,40.39
14.02.2015,H2,37.91
14.02.2015,H3,28.08
14.02.2015,H4,26.83
14.02.2015,H5,27.91
14.02.2015,H6,28.83
14.02.2015,H7,33.58
14.02.2015,H8,49.42
14.02.2015,H9,54.02
14.02.2015,H10,54.05
14.02.2015,H11,52.80
14.02.2015,H12,53.01
14.02.2015,H13,49.42
14.02.2015,H14,46.48
14.02.2015,H15,45.58
14.02.2015,H16,46.48
14.02.2015,H17,54.94
14.02.2015,H18,56.96
14.02.2015,H19,59.59
14.02.2015,H20,56.07
14.02.2015,H21,55.74
14.02.2015,H22,46.03
14.02.2015,H23,40.62
14.02.2015,H24,31.99
15.02.2015,H1,36.42
15.02.2015,H2,31.30
15.02.2015,H3,24.74
15.02.2015,H4,24.27
15.02.2015,H5,23.55
15.02.2015,H6,23.13
15.02.2015,H7,22.12
15.02.2015,H8,40.72
15.02.2015,H9,44.59
15.02.2015,H10,45.49
15.02.2015,H11,47.58
15.02.2015,H12,48.08
15.02.2015,H13,45.09
15.02.2015,H14,44.59
15.02.2015,H15,43.01
15.02.2015,H16,44.59
15.02.2015,H17,45.94
15.02.2015,H18,56.05
15.02.2015,H19,59.67
15.02.2015,H20,58.75
15.02.2015,H21,55.57
15.02.2015,H22,46.39
15.02.2015,H23,44.59
15.02.2015,H24,40.53
16.02.2015,H1,28.17
16.02.2015,H2,26.90
16.02.2015,H3,25.70
16.02.2015,H4,25.00
16.02.2015,H5,27.10
16.02.2015,H6,31.53
16.02.2015,H7,42.33
16.02.2015,H8,54.96
16.02.2015,H9,50.03
16.02.2015,H10,48.69
16.02.2015,H11,45.94
16.02.2015,H12,44.59
16.02.2015,H13,43.69
16.02.2015,H14,42.33
16.02.2015,H15,41.43
16.02.2015,H16,43.69
16.02.2015,H17,44.97
16.02.2015,H18,56.72
16.02.2015,H19,60.66
16.02.2015,H20,69.00
16.02.2015,H21,90.01
16.02.2015,H22,60.02
16.02.2015,H23,37.39
16.02.2015,H24,31.06
17.02.2015,H1,30.53
17.02.2015,H2,29.26
17.02.2015,H3,26.80
17.02.2015,H4,26.62
17.02.2015,H5,27.60
17.02.2015,H6,31.80
17.02.2015,H7,44.55
17.02.2015,H8,56.68
17.02.2015,H9,59.49
17.02.2015,H10,53.98
17.02.2015,H11,48.05
17.02.2015,H12,47.20
17.02.2015,H13,45.29
17.02.2015,H14,44.48
17.02.2015,H15,44.50
17.02.2015,H16,46.00
17.02.2015,H17,47.68
17.02.2015,H18,55.05
17.02.2015,H19,63.79
17.02.2015,H20,60.07
17.02.2015,H21,51.09
17.02.2015,H22,45.27
17.02.2015,H23,40.95
17.02.2015,H24,32.47
18.02.2015,H1,33.00
18.02.2015,H2,32.52
18.02.2015,H3,31.10
18.02.2015,H4,31.10
18.02.2015,H5,30.90
18.02.2015,H6,33.12
18.02.2015,H7,45.50
18.02.2015,H8,55.83
18.02.2015,H9,57.00
18.02.2015,H10,54.26
18.02.2015,H11,49.38
18.02.2015,H12,46.58
18.02.2015,H13,44.59
18.02.2015,H14,43.69
18.02.2015,H15,43.58
18.02.2015,H16,45.01
18.02.2015,H17,46.61
18.02.2015,H18,57.01
18.02.2015,H19,61.03
18.02.2015,H20,60.20
18.02.2015,H21,55.62
18.02.2015,H22,45.49
18.02.2015,H23,42.95
18.02.2015,H24,40.08
19.02.2015,H1,30.94
19.02.2015,H2,28.29
19.02.2015,H3,26.94
19.02.2015,H4,26.54
19.02.2015,H5,27.04
19.02.2015,H6,35.01
19.02.2015,H7,43.62
19.02.2015,H8,50.67
19.02.2015,H9,50.50
19.02.2015,H10,48.63
19.02.2015,H11,45.41
19.02.2015,H12,44.51
19.02.2015,H13,44.51
19.02.2015,H14,43.62
19.02.2015,H15,43.11
19.02.2015,H16,42.98
19.02.2015,H17,45.04
19.02.2015,H18,56.06
19.02.2015,H19,73.02
19.02.2015,H20,66.50
19.02.2015,H21,57.09
19.02.2015,H22,45.02
19.02.2015,H23,41.37
19.02.2015,H24,40.02
20.02.2015,H1,31.23
20.02.2015,H2,28.00
20.02.2015,H3,25.58
20.02.2015,H4,25.26
20.02.2015,H5,31.01
20.02.2015,H6,40.22
20.02.2015,H7,45.09
20.02.2015,H8,53.51
20.02.2015,H9,54.48
20.02.2015,H10,54.00
20.02.2015,H11,52.46
20.02.2015,H12,49.51
20.02.2015,H13,49.21
20.02.2015,H14,46.29
20.02.2015,H15,45.84
20.02.2015,H16,45.84
20.02.2015,H17,50.16
20.02.2015,H18,60.89
20.02.2015,H19,62.92
20.02.2015,H20,60.89
20.02.2015,H21,55.50
20.02.2015,H22,42.23
20.02.2015,H23,42.06
20.02.2015,H24,42.24
21.02.2015,H1,42.01
21.02.2015,H2,40.51
21.02.2015,H3,35.58
21.02.2015,H4,25.62
21.02.2015,H5,28.07
21.02.2015,H6,31.28
21.02.2015,H7,31.28
21.02.2015,H8,40.28
21.02.2015,H9,41.41
21.02.2015,H10,43.66
21.02.2015,H11,41.03
21.02.2015,H12,40.28
21.02.2015,H13,37.81
21.02.2015,H14,32.15
21.02.2015,H15,26.78
21.02.2015,H16,28.55
21.02.2015,H17,35.03
21.02.2015,H18,47.04
21.02.2015,H19,55.92
21.02.2015,H20,46.97
21.02.2015,H21,43.66
21.02.2015,H22,32.41
21.02.2015,H23,31.68
21.02.2015,H24,28.00
22.02.2015,H1,28.54
22.02.2015,H2,27.24
22.02.2015,H3,26.36
22.02.2015,H4,26.29
22.02.2015,H5,26.10
22.02.2015,H6,26.01
22.02.2015,H7,24.98
22.02.2015,H8,26.79
22.02.2015,H9,29.40
22.02.2015,H10,31.60
22.02.2015,H11,32.89
22.02.2015,H12,38.06
22.02.2015,H13,34.02
22.02.2015,H14,27.95
22.02.2015,H15,26.90
22.02.2015,H16,28.28
22.02.2015,H17,29.90
22.02.2015,H18,38.20
22.02.2015,H19,46.07
22.02.2015,H20,45.03
22.02.2015,H21,40.00
22.02.2015,H22,31.24
22.02.2015,H23,26.91
22.02.2015,H24,20.40
23.02.2015,H1,14.80
23.02.2015,H2,13.49
23.02.2015,H3,10.00
23.02.2015,H4,9.01
23.02.2015,H5,8.00
23.02.2015,H6,12.20
23.02.2015,H7,33.26
23.02.2015,H8,44.50
23.02.2015,H9,45.02
23.02.2015,H10,44.50
23.02.2015,H11,42.25
23.02.2015,H12,41.07
23.02.2015,H13,41.09
23.02.2015,H14,43.88
23.02.2015,H15,43.63
23.02.2015,H16,43.51
23.02.2015,H17,44.03
23.02.2015,H18,48.82
23.02.2015,H19,55.93
23.02.2015,H20,52.14
23.02.2015,H21,57.02
23.02.2015,H22,41.18
23.02.2015,H23,34.99
23.02.2015,H24,31.24
24.02.2015,H1,25.44
24.02.2015,H2,24.01
24.02.2015,H3,22.30
24.02.2015,H4,22.03
24.02.2015,H5,22.99
24.02.2015,H6,31.01
24.02.2015,H7,37.75
24.02.2015,H8,50.84
24.02.2015,H9,49.04
24.02.2015,H10,46.97
24.02.2015,H11,46.29
24.02.2015,H12,45.07
24.02.2015,H13,45.40
24.02.2015,H14,45.05
24.02.2015,H15,43.60
24.02.2015,H16,41.35
24.02.2015,H17,42.25
24.02.2015,H18,46.29
24.02.2015,H19,53.71
24.02.2015,H20,49.21
24.02.2015,H21,44.72
24.02.2015,H22,37.01
24.02.2015,H23,34.35
24.02.2015,H24,31.01
25.02.2015,H1,29.21
25.02.2015,H2,28.50
25.02.2015,H3,27.41
25.02.2015,H4,27.25
25.02.2015,H5,28.90
25.02.2015,H6,31.22
25.02.2015,H7,42.23
25.02.2015,H8,53.68
25.02.2015,H9,52.71
25.02.2015,H10,49.42
25.02.2015,H11,46.94
25.02.2015,H12,45.14
25.02.2015,H13,45.06
25.02.2015,H14,45.01
25.02.2015,H15,45.01
25.02.2015,H16,46.17
25.02.2015,H17,47.19
25.02.2015,H18,53.91
25.02.2015,H19,61.70
25.02.2015,H20,59.41
25.02.2015,H21,52.81
25.02.2015,H22,44.45
25.02.2015,H23,39.57
25.02.2015,H24,32.59
26.02.2015,H1,32.42
26.02.2015,H2,31.25
26.02.2015,H3,29.70
26.02.2015,H4,29.41
26.02.2015,H5,31.10
26.02.2015,H6,35.52
26.02.2015,H7,47.63
26.02.2015,H8,56.61
26.02.2015,H9,57.18
26.02.2015,H10,55.59
26.02.2015,H11,53.51
26.02.2015,H12,49.46
26.02.2015,H13,49.24
26.02.2015,H14,47.13
26.02.2015,H15,45.87
26.02.2015,H16,47.51
26.02.2015,H17,51.19
26.02.2015,H18,57.92
26.02.2015,H19,59.09
26.02.2015,H20,55.10
26.02.2015,H21,53.96
26.02.2015,H22,40.47
26.02.2015,H23,39.79
26.02.2015,H24,31.25
27.02.2015,H1,29.77
27.02.2015,H2,27.00
27.02.2015,H3,26.15
27.02.2015,H4,26.61
27.02.2015,H5,27.35
27.02.2015,H6,38.14
27.02.2015,H7,46.14
27.02.2015,H8,56.52
27.02.2015,H9,56.09
27.02.2015,H10,54.35
27.02.2015,H11,50.29
27.02.2015,H12,49.76
27.02.2015,H13,46.99
27.02.2015,H14,46.01
27.02.2015,H15,41.50
27.02.2015,H16,42.96
27.02.2015,H17,45.01
27.02.2015,H18,50.27
27.02.2015,H19,58.31
27.02.2015,H20,54.81
27.02.2015,H21,45.68
27.02.2015,H22,37.76
27.02.2015,H23,35.62
27.02.2015,H24,32.09
28.02.2015,H1,31.19
28.02.2015,H2,29.30
28.02.2015,H3,27.85
28.02.2015,H4,28.00
28.02.2015,H5,28.12
28.02.2015,H6,29.22
28.02.2015,H7,29.61
28.02.2015,H8,32.00
28.02.2015,H9,40.45
28.02.2015,H10,41.70
28.02.2015,H11,40.45
28.02.2015,H12,40.45
28.02.2015,H13,39.32
28.02.2015,H14,37.25
28.02.2015,H15,33.44
28.02.2015,H16,39.32
28.02.2015,H17,43.84
28.02.2015,H18,54.07
28.02.2015,H19,61.24
28.02.2015,H20,60.04
28.02.2015,H21,51.75
28.02.2015,H22,43.84
28.02.2015,H23,40.45
28.02.2015,H24,30.23
01.03.2015,H1,33.35
01.03.2015,H2,31.32
01.03.2015,H3,27.04
01.03.2015,H4,26.81
01.03.2015,H5,26.81
01.03.2015,H6,26.81
01.03.2015,H7,30.19
01.03.2015,H8,40.11
01.03.2015,H9,43.71
01.03.2015,H10,45.29
01.03.2015,H11,51.75
01.03.2015,H12,53.09
01.03.2015,H13,45.06
01.03.2015,H14,41.06
01.03.2015,H15,40.03
01.03.2015,H16,40.11
01.03.2015,H17,42.51
01.03.2015,H18,51.48
01.03.2015,H19,64.54
01.03.2015,H20,64.02
01.03.2015,H21,56.05
01.03.2015,H22,45.05
01.03.2015,H23,28.90
01.03.2015,H24,19.82
02.03.2015,H1,13.05
02.03.2015,H2,12.25
02.03.2015,H3,11.00
02.03.2015,H4,10.41
02.03.2015,H5,11.03
02.03.2015,H6,18.84
02.03.2015,H7,45.38
02.03.2015,H8,53.85
02.03.2015,H9,59.36
02.03.2015,H10,58.58
02.03.2015,H11,57.00
02.03.2015,H12,55.20
02.03.2015,H13,53.85
02.03.2015,H14,51.25
02.03.2015,H15,49.57
02.03.2015,H16,51.60
02.03.2015,H17,53.85
02.03.2015,H18,60.03
02.03.2015,H19,61.06
02.03.2015,H20,59.93
02.03.2015,H21,49.35
02.03.2015,H22,40.56
02.03.2015,H23,40.33
02.03.2015,H24,24.66
03.03.2015,H1,21.03
03.03.2015,H2,15.23
03.03.2015,H3,12.22
03.03.2015,H4,12.61
03.03.2015,H5,18.51
03.03.2015,H6,39.96
03.03.2015,H7,49.35
03.03.2015,H8,54.75
03.03.2015,H9,55.88
03.03.2015,H10,49.57
03.03.2015,H11,49.41
03.03.2015,H12,47.07
03.03.2015,H13,47.01
03.03.2015,H14,41.05
03.03.2015,H15,40.76
03.03.2015,H16,46.09
03.03.2015,H17,51.60
03.03.2015,H18,56.56
03.03.2015,H19,66.03
03.03.2015,H20,64.77
03.03.2015,H21,58.81
03.03.2015,H22,47.30
03.03.2015,H23,32.29
03.03.2015,H24,25.00
04.03.2015,H1,21.72
04.03.2015,H2,19.01
04.03.2015,H3,17.34
04.03.2015,H4,17.30
04.03.2015,H5,19.33
04.03.2015,H6,26.79
04.03.2015,H7,44.57
04.03.2015,H8,52.90
04.03.2015,H9,54.93
04.03.2015,H10,54.02
04.03.2015,H11,50.04
04.03.2015,H12,51.55
04.03.2015,H13,51.77
04.03.2015,H14,47.27
04.03.2015,H15,47.05
04.03.2015,H16,50.38
04.03.2015,H17,55.83
04.03.2015,H18,55.83
04.03.2015,H19,61.00
04.03.2015,H20,58.53
04.03.2015,H21,47.27
04.03.2015,H22,42.56
04.03.2015,H23,42.54
04.03.2015,H24,40.29
05.03.2015,H1,26.31
05.03.2015,H2,24.11
05.03.2015,H3,22.52
05.03.2015,H4,22.96
05.03.2015,H5,24.93
05.03.2015,H6,35.04
05.03.2015,H7,45.06
05.03.2015,H8,48.54
05.03.2015,H9,51.40
05.03.2015,H10,49.16
05.03.2015,H11,46.24
05.03.2015,H12,44.44
05.03.2015,H13,41.08
05.03.2015,H14,35.91
05.03.2015,H15,35.39
05.03.2015,H16,37.56
05.03.2015,H17,39.94
05.03.2015,H18,47.76
05.03.2015,H19,61.38
05.03.2015,H20,60.04
05.03.2015,H21,50.14
05.03.2015,H22,42.55
05.03.2015,H23,37.35
05.03.2015,H24,31.34
06.03.2015,H1,29.52
06.03.2015,H2,27.58
06.03.2015,H3,26.94
06.03.2015,H4,26.32
06.03.2015,H5,27.40
06.03.2015,H6,30.14
06.03.2015,H7,39.12
06.03.2015,H8,48.43
06.03.2015,H9,49.46
06.03.2015,H10,45.83
06.03.2015,H11,44.30
06.03.2015,H12,42.79
06.03.2015,H13,41.06
06.03.2015,H14,39.03
06.03.2015,H15,33.21
06.03.2015,H16,35.63
06.03.2015,H17,36.91
06.03.2015,H18,45.11
06.03.2015,H19,57.85
06.03.2015,H20,59.62
06.03.2015,H21,45.29
06.03.2015,H22,36.80
06.03.2015,H23,33.80
06.03.2015,H24,28.20
07.03.2015,H1,27.00
07.03.2015,H2,26.40
07.03.2015,H3,24.91
07.03.2015,H4,24.26
07.03.2015,H5,23.94
07.03.2015,H6,24.28
07.03.2015,H7,24.02
07.03.2015,H8,26.26
07.03.2015,H9,30.84
07.03.2015,H10,31.16
07.03.2015,H11,29.92
07.03.2015,H12,27.98
07.03.2015,H13,29.27
07.03.2015,H14,21.14
07.03.2015,H15,20.11
07.03.2015,H16,21.40
07.03.2015,H17,26.01
07.03.2015,H18,34.54
07.03.2015,H19,50.03
07.03.2015,H20,48.08
07.03.2015,H21,40.58
07.03.2015,H22,30.99
07.03.2015,H23,27.14
07.03.2015,H24,20.49
08.03.2015,H1,15.98
08.03.2015,H2,11.80
08.03.2015,H3,12.00
08.03.2015,H4,11.94
08.03.2015,H5,12.00
08.03.2015,H6,12.00
08.03.2015,H7,12.00
08.03.2015,H8,13.01
08.03.2015,H9,13.26
08.03.2015,H10,14.01
08.03.2015,H11,13.67
08.03.2015,H12,15.05
08.03.2015,H13,12.48
08.03.2015,H14,10.90
08.03.2015,H15,11.40
08.03.2015,H16,13.83
08.03.2015,H17,18.40
08.03.2015,H18,28.72
08.03.2015,H19,42.12
08.03.2015,H20,44.19
08.03.2015,H21,38.19
08.03.2015,H22,33.76
08.03.2015,H23,34.58
08.03.2015,H24,26.93
09.03.2015,H1,25.00
09.03.2015,H2,24.52
09.03.2015,H3,23.27
09.03.2015,H4,23.00
09.03.2015,H5,23.42
09.03.2015,H6,29.20
09.03.2015,H7,40.46
09.03.2015,H8,47.02
09.03.2015,H9,51.85
09.03.2015,H10,47.00
09.03.2015,H11,41.56
09.03.2015,H12,38.57
09.03.2015,H13,36.29
09.03.2015,H14,36.82
09.03.2015,H15,37.84
09.03.2015,H16,40.89
09.03.2015,H17,43.69
09.03.2015,H18,48.00
09.03.2015,H19,60.00
09.03.2015,H20,61.54
09.03.2015,H21,49.32
09.03.2015,H22,40.05
09.03.2015,H23,40.31
09.03.2015,H24,33.59
10.03.2015,H1,28.50
10.03.2015,H2,28.02
10.03.2015,H3,26.88
10.03.2015,H4,26.80
10.03.2015,H5,27.54
10.03.2015,H6,34.46
10.03.2015,H7,38.93
10.03.2015,H8,45.57
10.03.2015,H9,47.95
10.03.2015,H10,44.59
10.03.2015,H11,42.34
10.03.2015,H12,44.43
10.03.2015,H13,44.59
10.03.2015,H14,44.45
10.03.2015,H15,44.59
10.03.2015,H16,45.37
10.03.2015,H17,46.30
10.03.2015,H18,51.57
10.03.2015,H19,60.44
10.03.2015,H20,61.93
10.03.2015,H21,52.62
10.03.2015,H22,40.54
10.03.2015,H23,44.59
10.03.2015,H24,38.70
11.03.2015,H1,38.74
11.03.2015,H2,32.09
11.03.2015,H3,26.96
11.03.2015,H4,28.13
11.03.2015,H5,33.30
11.03.2015,H6,40.28
11.03.2015,H7,42.95
11.03.2015,H8,47.14
11.03.2015,H9,47.00
11.03.2015,H10,46.52
11.03.2015,H11,46.55
11.03.2015,H12,44.56
11.03.2015,H13,44.32
11.03.2015,H14,43.48
11.03.2015,H15,40.50
11.03.2015,H16,40.28
11.03.2015,H17,42.10
11.03.2015,H18,46.00
11.03.2015,H19,58.27
11.03.2015,H20,61.88
11.03.2015,H21,50.86
11.03.2015,H22,40.50
11.03.2015,H23,40.50
11.03.2015,H24,37.64
12.03.2015,H1,30.90
12.03.2015,H2,30.01
12.03.2015,H3,29.01
12.03.2015,H4,28.95
12.03.2015,H5,30.24
12.03.2015,H6,35.22
12.03.2015,H7,44.70
12.03.2015,H8,51.76
12.03.2015,H9,50.43
12.03.2015,H10,45.93
12.03.2015,H11,44.70
12.03.2015,H12,43.66
12.03.2015,H13,44.26
12.03.2015,H14,44.01
12.03.2015,H15,43.46
12.03.2015,H16,42.31
12.03.2015,H17,44.16
12.03.2015,H18,46.36
12.03.2015,H19,55.81
12.03.2015,H20,58.51
12.03.2015,H21,46.31
12.03.2015,H22,38.63
12.03.2015,H23,40.28
12.03.2015,H24,30.83
13.03.2015,H1,28.38
13.03.2015,H2,27.01
13.03.2015,H3,26.39
13.03.2015,H4,26.14
13.03.2015,H5,26.96
13.03.2015,H6,30.46
13.03.2015,H7,42.30
13.03.2015,H8,48.70
13.03.2015,H9,49.20
13.03.2015,H10,45.64
13.03.2015,H11,42.81
13.03.2015,H12,40.00
13.03.2015,H13,37.80
13.03.2015,H14,37.80
13.03.2015,H15,35.00
13.03.2015,H16,36.69
13.03.2015,H17,36.48
13.03.2015,H18,42.45
13.03.2015,H19,51.15
13.03.2015,H20,55.81
13.03.2015,H21,42.44
13.03.2015,H22,34.40
13.03.2015,H23,34.10
13.03.2015,H24,30.25
14.03.2015,H1,30.96
14.03.2015,H2,29.45
14.03.2015,H3,27.27
14.03.2015,H4,26.90
14.03.2015,H5,26.83
14.03.2015,H6,26.88
14.03.2015,H7,30.88
14.03.2015,H8,40.13
14.03.2015,H9,40.35
14.03.2015,H10,42.11
14.03.2015,H11,40.54
14.03.2015,H12,39.50
14.03.2015,H13,35.14
14.03.2015,H14,32.62
14.03.2015,H15,30.88
14.03.2015,H16,30.88
14.03.2015,H17,30.88
14.03.2015,H18,38.45
14.03.2015,H19,45.31
14.03.2015,H20,44.63
14.03.2015,H21,39.97
14.03.2015,H22,30.88
14.03.2015,H23,29.50
14.03.2015,H24,24.21
15.03.2015,H1,23.28
15.03.2015,H2,21.02
15.03.2015,H3,20.58
15.03.2015,H4,20.00
15.03.2015,H5,19.97
15.03.2015,H6,19.75
15.03.2015,H7,16.01
15.03.2015,H8,18.10
15.03.2015,H9,19.51
15.03.2015,H10,22.56
15.03.2015,H11,22.03
15.03.2015,H12,22.40
15.03.2015,H13,17.60
15.03.2015,H14,13.16
15.03.2015,H15,11.29
15.03.2015,H16,11.60
15.03.2015,H17,15.25
15.03.2015,H18,26.76
15.03.2015,H19,44.52
15.03.2015,H20,44.90
15.03.2015,H21,40.25
15.03.2015,H22,30.81
15.03.2015,H23,23.09
15.03.2015,H24,17.15
16.03.2015,H1,16.95
16.03.2015,H2,17.00
16.03.2015,H3,15.80
16.03.2015,H4,15.64
16.03.2015,H5,17.00
16.03.2015,H6,24.00
16.03.2015,H7,34.76
16.03.2015,H8,44.52
16.03.2015,H9,44.66
16.03.2015,H10,44.52
16.03.2015,H11,40.03
16.03.2015,H12,33.50
16.03.2015,H13,35.98
16.03.2015,H14,33.50
16.03.2015,H15,33.50
16.03.2015,H16,37.78
16.03.2015,H17,40.25
16.03.2015,H18,46.32
16.03.2015,H19,57.98
16.03.2015,H20,57.07
16.03.2015,H21,55.99
16.03.2015,H22,34.95
16.03.2015,H23,32.67
16.03.2015,H24,26.00
17.03.2015,H1,25.59
17.03.2015,H2,24.77
17.03.2015,H3,23.53
17.03.2015,H4,24.23
17.03.2015,H5,25.44
17.03.2015,H6,28.20
17.03.2015,H7,39.52
17.03.2015,H8,47.89
17.03.2015,H9,45.84
17.03.2015,H10,38.35
17.03.2015,H11,33.60
17.03.2015,H12,31.81
17.03.2015,H13,30.81
17.03.2015,H14,29.01
17.03.2015,H15,28.64
17.03.2015,H16,31.21
17.03.2015,H17,35.81
17.03.2015,H18,45.42
17.03.2015,H19,60.94
17.03.2015,H20,64.95
17.03.2015,H21,56.44
17.03.2015,H22,40.47
17.03.2015,H23,38.14
17.03.2015,H24,27.99
18.03.2015,H1,26.91
18.03.2015,H2,25.86
18.03.2015,H3,24.90
18.03.2015,H4,24.79
18.03.2015,H5,26.00
18.03.2015,H6,29.80
18.03.2015,H7,38.81
18.03.2015,H8,46.35
18.03.2015,H9,45.01
18.03.2015,H10,35.28
18.03.2015,H11,32.40
18.03.2015,H12,30.56
18.03.2015,H13,30.39
18.03.2015,H14,29.88
18.03.2015,H15,29.86
18.03.2015,H16,32.84
18.03.2015,H17,36.20
18.03.2015,H18,44.43
18.03.2015,H19,54.99
18.03.2015,H20,59.55
18.03.2015,H21,47.96
18.03.2015,H22,39.00
18.03.2015,H23,36.00
18.03.2015,H24,29.80
19.03.2015,H1,28.52
19.03.2015,H2,28.30
19.03.2015,H3,28.07
19.03.2015,H4,28.00
19.03.2015,H5,29.10
19.03.2015,H6,31.53
19.03.2015,H7,42.51
19.03.2015,H8,52.95
19.03.2015,H9,53.61
19.03.2015,H10,49.34
19.03.2015,H11,46.41
19.03.2015,H12,44.61
19.03.2015,H13,44.61
19.03.2015,H14,42.13
19.03.2015,H15,40.33
19.03.2015,H16,40.33
19.03.2015,H17,42.13
19.03.2015,H18,45.96
19.03.2015,H19,57.98
19.03.2015,H20,64.50
19.03.2015,H21,51.99
19.03.2015,H22,41.57
19.03.2015,H23,38.42
19.03.2015,H24,31.58
20.03.2015,H1,32.09
20.03.2015,H2,30.34
20.03.2015,H3,29.00
20.03.2015,H4,27.82
20.03.2015,H5,28.50
20.03.2015,H6,31.80
20.03.2015,H7,40.66
20.03.2015,H8,48.32
20.03.2015,H9,46.00
20.03.2015,H10,44.54
20.03.2015,H11,45.87
20.03.2015,H12,36.09
20.03.2015,H13,27.19
20.03.2015,H14,26.77
20.03.2015,H15,29.00
20.03.2015,H16,28.40
20.03.2015,H17,32.93
20.03.2015,H18,39.68
20.03.2015,H19,51.51
20.03.2015,H20,55.45
20.03.2015,H21,46.28
20.03.2015,H22,36.62
20.03.2015,H23,34.97
20.03.2015,H24,28.59
21.03.2015,H1,30.46
21.03.2015,H2,27.71
21.03.2015,H3,26.25
21.03.2015,H4,25.66
21.03.2015,H5,26.64
21.03.2015,H6,26.40
21.03.2015,H7,26.30
21.03.2015,H8,29.40
21.03.2015,H9,34.55
21.03.2015,H10,36.22
21.03.2015,H11,36.31
21.03.2015,H12,35.01
21.03.2015,H13,32.65
21.03.2015,H14,29.75
21.03.2015,H15,29.91
21.03.2015,H16,28.22
21.03.2015,H17,31.49
21.03.2015,H18,37.04
21.03.2015,H19,56.80
21.03.2015,H20,56.85
21.03.2015,H21,51.87
21.03.2015,H22,37.05
21.03.2015,H23,25.74
21.03.2015,H24,20.00
22.03.2015,H1,20.30
22.03.2015,H2,18.06
22.03.2015,H3,18.33
22.03.2015,H4,17.84
22.03.2015,H5,17.90
22.03.2015,H6,18.06
22.03.2015,H7,17.36
22.03.2015,H8,20.48
22.03.2015,H9,24.95
22.03.2015,H10,28.10
22.03.2015,H11,28.91
22.03.2015,H12,28.97
22.03.2015,H13,25.52
22.03.2015,H14,24.31
22.03.2015,H15,23.91
22.03.2015,H16,24.40
22.03.2015,H17,26.53
22.03.2015,H18,34.90
22.03.2015,H19,49.09
22.03.2015,H20,53.90
22.03.2015,H21,44.69
22.03.2015,H22,34.71
22.03.2015,H23,34.63
22.03.2015,H24,26.80
23.03.2015,H1,26.61
23.03.2015,H2,27.25
23.03.2015,H3,25.85
23.03.2015,H4,25.78
23.03.2015,H5,25.76
23.03.2015,H6,29.60
23.03.2015,H7,40.39
23.03.2015,H8,46.76
23.03.2015,H9,54.00
23.03.2015,H10,53.88
23.03.2015,H11,52.40
23.03.2015,H12,51.64
23.03.2015,H13,54.03
23.03.2015,H14,51.69
23.03.2015,H15,51.56
23.03.2015,H16,51.69
23.03.2015,H17,56.96
23.03.2015,H18,54.10
23.03.2015,H19,61.17
23.03.2015,H20,73.01
23.03.2015,H21,59.10
23.03.2015,H22,45.63
23.03.2015,H23,42.97
23.03.2015,H24,33.63
24.03.2015,H1,32.20
24.03.2015,H2,31.70
24.03.2015,H3,30.25
24.03.2015,H4,30.08
24.03.2015,H5,31.00
24.03.2015,H6,36.33
24.03.2015,H7,45.91
24.03.2015,H8,52.96
24.03.2015,H9,52.81
24.03.2015,H10,46.49
24.03.2015,H11,42.21
24.03.2015,H12,40.40
24.03.2015,H13,40.18
24.03.2015,H14,38.98
24.03.2015,H15,38.73
24.03.2015,H16,41.90
24.03.2015,H17,42.94
24.03.2015,H18,48.88
24.03.2015,H19,59.80
24.03.2015,H20,76.56
24.03.2015,H21,55.50
24.03.2015,H22,44.14
24.03.2015,H23,37.93
24.03.2015,H24,29.68
25.03.2015,H1,31.12
25.03.2015,H2,29.92
25.03.2015,H3,29.01
