Date,Hours,Prices (EUR/MWh)
13.05.2017,H16,44.39
13.05.2017,H17,45.83
13.05.2017,H18,50.32
13.05.2017,H19,50.32
13.05.2017,H20,50.32
13.05.2017,H21,63.07
13.05.2017,H22,53.10
13.05.2017,H23,44.65
13.05.2017,H24,40.99
14.05.2017,H1,31.62
14.05.2017,H2,28.35
14.05.2017,H3,26.82
14.05.2017,H4,26.18
14.05.2017,H5,26.47
14.05.2017,H6,26.03
14.05.2017,H7,23.50
14.05.2017,H8,24.90
14.05.2017,H9,26.48
14.05.2017,H10,29.96
14.05.2017,H11,32.87
14.05.2017,H12,35.31
14.05.2017,H13,30.52
14.05.2017,H14,22.27
14.05.2017,H15,19.50
14.05.2017,H16,19.75
14.05.2017,H17,23.33
14.05.2017,H18,32.01
14.05.2017,H19,36.97
14.05.2017,H20,42.10
14.05.2017,H21,47.00
14.05.2017,H22,46.23
14.05.2017,H23,41.67
14.05.2017,H24,34.55
15.05.2017,H1,29.90
15.05.2017,H2,28.00
15.05.2017,H3,26.86
15.05.2017,H4,26.19
15.05.2017,H5,27.00
15.05.2017,H6,30.87
15.05.2017,H7,40.63
15.05.2017,H8,48.19
15.05.2017,H9,55.94
15.05.2017,H10,54.14
15.05.2017,H11,47.34
15.05.2017,H12,47.06
15.05.2017,H13,47.06
15.05.2017,H14,46.01
15.05.2017,H15,41.95
15.05.2017,H16,41.37
15.05.2017,H17,40.49
15.05.2017,H18,41.00
15.05.2017,H19,44.67
15.05.2017,H20,48.92
15.05.2017,H21,61.14
15.05.2017,H22,52.59
15.05.2017,H23,49.10
15.05.2017,H24,44.45
16.05.2017,H1,37.95
16.05.2017,H2,31.84
16.05.2017,H3,30.37
16.05.2017,H4,28.39
16.05.2017,H5,29.94
16.05.2017,H6,35.00
16.05.2017,H7,42.18
16.05.2017,H8,52.59
16.05.2017,H9,49.95
16.05.2017,H10,50.39
16.05.2017,H11,47.05
16.05.2017,H12,47.05
16.05.2017,H13,47.02
16.05.2017,H14,45.10
16.05.2017,H15,44.45
16.05.2017,H16,45.01
16.05.2017,H17,45.21
16.05.2017,H18,47.39
16.05.2017,H19,48.19
16.05.2017,H20,50.39
16.05.2017,H21,61.18
16.05.2017,H22,55.96
16.05.2017,H23,51.30
16.05.2017,H24,45.01
17.05.2017,H1,38.01
17.05.2017,H2,32.11
17.05.2017,H3,28.35
17.05.2017,H4,26.82
17.05.2017,H5,26.77
17.05.2017,H6,28.80
17.05.2017,H7,37.24
17.05.2017,H8,50.23
17.05.2017,H9,48.97
17.05.2017,H10,45.28
17.05.2017,H11,43.52
17.05.2017,H12,41.32
17.05.2017,H13,38.71
17.05.2017,H14,35.65
17.05.2017,H15,35.84
17.05.2017,H16,36.59
17.05.2017,H17,40.39
17.05.2017,H18,41.32
17.05.2017,H19,45.40
17.05.2017,H20,49.97
17.05.2017,H21,59.01
17.05.2017,H22,53.51
17.05.2017,H23,47.77
17.05.2017,H24,42.08
18.05.2017,H1,28.37
18.05.2017,H2,26.17
18.05.2017,H3,23.24
18.05.2017,H4,26.17
18.05.2017,H5,28.04
18.05.2017,H6,34.06
18.05.2017,H7,41.96
18.05.2017,H8,57.00
18.05.2017,H9,58.93
18.05.2017,H10,54.24
18.05.2017,H11,48.99
18.05.2017,H12,48.05
18.05.2017,H13,53.52
18.05.2017,H14,49.94
18.05.2017,H15,48.58
18.05.2017,H16,47.06
18.05.2017,H17,54.53
18.05.2017,H18,53.00
18.05.2017,H19,54.53
18.05.2017,H20,63.11
18.05.2017,H21,69.27
18.05.2017,H22,59.81
18.05.2017,H23,48.93
18.05.2017,H24,46.99
19.05.2017,H1,43.88
19.05.2017,H2,35.04
19.05.2017,H3,31.36
19.05.2017,H4,30.44
19.05.2017,H5,31.96
19.05.2017,H6,30.91
19.05.2017,H7,41.93
19.05.2017,H8,49.59
19.05.2017,H9,56.58
19.05.2017,H10,50.21
19.05.2017,H11,46.56
19.05.2017,H12,44.00
19.05.2017,H13,43.04
19.05.2017,H14,40.81
19.05.2017,H15,39.53
19.05.2017,H16,41.28
19.05.2017,H17,41.28
19.05.2017,H18,41.53
19.05.2017,H19,42.32
19.05.2017,H20,44.01
19.05.2017,H21,51.43
19.05.2017,H22,50.19
19.05.2017,H23,42.40
19.05.2017,H24,40.70
20.05.2017,H1,48.08
20.05.2017,H2,36.85
20.05.2017,H3,30.08
20.05.2017,H4,28.21
20.05.2017,H5,26.92
20.05.2017,H6,28.09
20.05.2017,H7,27.00
20.05.2017,H8,30.18
20.05.2017,H9,36.74
20.05.2017,H10,40.32
20.05.2017,H11,41.41
20.05.2017,H12,36.74
20.05.2017,H13,37.94
20.05.2017,H14,34.82
20.05.2017,H15,32.36
20.05.2017,H16,33.54
20.05.2017,H17,36.26
20.05.2017,H18,37.08
20.05.2017,H19,36.25
20.05.2017,H20,39.16
20.05.2017,H21,45.09
20.05.2017,H22,43.91
20.05.2017,H23,41.23
20.05.2017,H24,37.47
21.05.2017,H1,40.27
21.05.2017,H2,28.44
21.05.2017,H3,24.04
21.05.2017,H4,24.67
21.05.2017,H5,22.95
21.05.2017,H6,21.40
21.05.2017,H7,21.00
21.05.2017,H8,18.20
21.05.2017,H9,19.25
21.05.2017,H10,18.38
21.05.2017,H11,17.54
21.05.2017,H12,18.08
21.05.2017,H13,17.78
21.05.2017,H14,15.69
21.05.2017,H15,16.55
21.05.2017,H16,17.79
21.05.2017,H17,25.94
21.05.2017,H18,29.65
21.05.2017,H19,32.66
21.05.2017,H20,35.20
21.05.2017,H21,45.45
21.05.2017,H22,45.97
21.05.2017,H23,35.70
21.05.2017,H24,32.00
22.05.2017,H1,29.10
22.05.2017,H2,28.10
22.05.2017,H3,26.76
22.05.2017,H4,26.90
22.05.2017,H5,27.40
22.05.2017,H6,28.69
22.05.2017,H7,40.61
22.05.2017,H8,50.99
22.05.2017,H9,65.00
22.05.2017,H10,68.84
22.05.2017,H11,67.98
22.05.2017,H12,67.98
22.05.2017,H13,69.93
22.05.2017,H14,69.93
22.05.2017,H15,67.98
22.05.2017,H16,62.92
22.05.2017,H17,59.99
22.05.2017,H18,52.06
22.05.2017,H19,50.21
22.05.2017,H20,53.97
22.05.2017,H21,67.98
22.05.2017,H22,62.09
22.05.2017,H23,52.61
22.05.2017,H24,47.09
23.05.2017,H1,41.50
23.05.2017,H2,35.08
23.05.2017,H3,32.83
23.05.2017,H4,30.47
23.05.2017,H5,31.08
23.05.2017,H6,32.95
23.05.2017,H7,43.41
23.05.2017,H8,65.11
23.05.2017,H9,61.92
23.05.2017,H10,60.17
23.05.2017,H11,60.94
23.05.2017,H12,60.94
23.05.2017,H13,62.92
23.05.2017,H14,62.92
23.05.2017,H15,61.99
23.05.2017,H16,61.94
23.05.2017,H17,62.92
23.05.2017,H18,60.94
23.05.2017,H19,53.05
23.05.2017,H20,53.92
23.05.2017,H21,61.62
23.05.2017,H22,58.75
23.05.2017,H23,52.39
23.05.2017,H24,46.98
24.05.2017,H1,40.37
24.05.2017,H2,35.44
24.05.2017,H3,34.40
24.05.2017,H4,32.91
24.05.2017,H5,32.62
24.05.2017,H6,37.48
24.05.2017,H7,54.39
24.05.2017,H8,69.96
24.05.2017,H9,65.13
24.05.2017,H10,64.10
24.05.2017,H11,61.56
24.05.2017,H12,59.02
24.05.2017,H13,63.00
24.05.2017,H14,60.00
24.05.2017,H15,58.77
24.05.2017,H16,58.99
24.05.2017,H17,55.99
24.05.2017,H18,54.39
24.05.2017,H19,49.23
24.05.2017,H20,50.95
24.05.2017,H21,58.73
24.05.2017,H22,54.05
24.05.2017,H23,46.60
24.05.2017,H24,42.04
25.05.2017,H1,43.32
25.05.2017,H2,34.96
25.05.2017,H3,28.96
25.05.2017,H4,30.93
25.05.2017,H5,31.71
25.05.2017,H6,34.53
25.05.2017,H7,46.98
25.05.2017,H8,56.06
25.05.2017,H9,57.00
25.05.2017,H10,56.60
25.05.2017,H11,52.43
25.05.2017,H12,50.99
25.05.2017,H13,52.00
25.05.2017,H14,47.39
25.05.2017,H15,45.00
25.05.2017,H16,43.88
25.05.2017,H17,45.00
25.05.2017,H18,45.05
25.05.2017,H19,49.10
25.05.2017,H20,51.76
25.05.2017,H21,56.60
25.05.2017,H22,52.43
25.05.2017,H23,49.90
25.05.2017,H24,46.00
26.05.2017,H1,44.90
26.05.2017,H2,39.02
26.05.2017,H3,36.47
26.05.2017,H4,34.92
26.05.2017,H5,36.25
26.05.2017,H6,44.38
26.05.2017,H7,48.10
26.05.2017,H8,61.12
26.05.2017,H9,65.71
26.05.2017,H10,65.20
26.05.2017,H11,65.26
26.05.2017,H12,63.06
26.05.2017,H13,65.26
26.05.2017,H14,62.08
26.05.2017,H15,58.89
26.05.2017,H16,58.89
26.05.2017,H17,55.77
26.05.2017,H18,51.08
26.05.2017,H19,54.08
26.05.2017,H20,61.08
26.05.2017,H21,69.21
26.05.2017,H22,63.06
26.05.2017,H23,52.10
26.05.2017,H24,48.08
27.05.2017,H1,44.14
27.05.2017,H2,39.61
27.05.2017,H3,36.57
27.05.2017,H4,35.94
27.05.2017,H5,34.27
27.05.2017,H6,33.20
27.05.2017,H7,32.84
27.05.2017,H8,40.99
27.05.2017,H9,45.98
27.05.2017,H10,52.31
27.05.2017,H11,50.55
27.05.2017,H12,54.01
27.05.2017,H13,48.14
27.05.2017,H14,44.84
27.05.2017,H15,41.32
27.05.2017,H16,38.89
27.05.2017,H17,41.12
27.05.2017,H18,41.01
27.05.2017,H19,41.62
27.05.2017,H20,43.86
27.05.2017,H21,44.99
27.05.2017,H22,44.54
27.05.2017,H23,40.31
27.05.2017,H24,36.20
28.05.2017,H1,34.02
28.05.2017,H2,33.03
28.05.2017,H3,21.50
28.05.2017,H4,18.35
28.05.2017,H5,17.00
28.05.2017,H6,13.60
28.05.2017,H7,15.00
28.05.2017,H8,21.74
28.05.2017,H9,20.28
28.05.2017,H10,24.09
28.05.2017,H11,24.58
28.05.2017,H12,27.03
28.05.2017,H13,27.26
28.05.2017,H14,20.09
28.05.2017,H15,17.55
28.05.2017,H16,22.95
28.05.2017,H17,32.48
28.05.2017,H18,35.11
28.05.2017,H19,38.82
28.05.2017,H20,48.62
28.05.2017,H21,54.42
28.05.2017,H22,52.32
28.05.2017,H23,46.26
28.05.2017,H24,38.66
29.05.2017,H1,31.00
29.05.2017,H2,27.76
29.05.2017,H3,26.50
29.05.2017,H4,26.41
29.05.2017,H5,26.50
29.05.2017,H6,28.89
29.05.2017,H7,37.70
29.05.2017,H8,44.04
29.05.2017,H9,44.07
29.05.2017,H10,45.53
29.05.2017,H11,44.24
29.05.2017,H12,44.91
29.05.2017,H13,43.10
29.05.2017,H14,42.04
29.05.2017,H15,44.53
29.05.2017,H16,44.56
29.05.2017,H17,45.74
29.05.2017,H18,44.07
29.05.2017,H19,45.80
29.05.2017,H20,47.36
29.05.2017,H21,50.98
29.05.2017,H22,54.22
29.05.2017,H23,46.03
29.05.2017,H24,42.06
30.05.2017,H1,40.06
30.05.2017,H2,38.06
30.05.2017,H3,33.13
30.05.2017,H4,30.00
30.05.2017,H5,30.00
30.05.2017,H6,34.26
30.05.2017,H7,48.05
30.05.2017,H8,52.03
30.05.2017,H9,49.44
30.05.2017,H10,50.00
30.05.2017,H11,57.06
30.05.2017,H12,58.05
30.05.2017,H13,62.98
30.05.2017,H14,60.78
30.05.2017,H15,58.59
30.05.2017,H16,60.78
30.05.2017,H17,49.02
30.05.2017,H18,51.10
30.05.2017,H19,50.01
30.05.2017,H20,48.05
30.05.2017,H21,50.46
30.05.2017,H22,47.92
30.05.2017,H23,40.62
30.05.2017,H24,34.46
31.05.2017,H1,42.75
31.05.2017,H2,39.44
31.05.2017,H3,35.00
31.05.2017,H4,32.24
31.05.2017,H5,30.91
31.05.2017,H6,37.99
31.05.2017,H7,48.27
31.05.2017,H8,53.91
31.05.2017,H9,58.32
31.05.2017,H10,58.36
31.05.2017,H11,56.93
31.05.2017,H12,54.93
31.05.2017,H13,55.94
31.05.2017,H14,54.34
31.05.2017,H15,54.05
31.05.2017,H16,53.75
31.05.2017,H17,56.00
31.05.2017,H18,52.98
31.05.2017,H19,53.46
31.05.2017,H20,50.88
31.05.2017,H21,54.78
31.05.2017,H22,53.99
31.05.2017,H23,52.68
31.05.2017,H24,49.87
01.06.2017,H1,41.69
01.06.2017,H2,36.96
01.06.2017,H3,32.29
01.06.2017,H4,30.37
01.06.2017,H5,30.63
01.06.2017,H6,33.29
01.06.2017,H7,45.49
01.06.2017,H8,52.80
01.06.2017,H9,54.00
01.06.2017,H10,54.96
01.06.2017,H11,54.92
01.06.2017,H12,55.17
01.06.2017,H13,59.16
01.06.2017,H14,58.51
01.06.2017,H15,53.56
01.06.2017,H16,54.49
01.06.2017,H17,58.51
01.06.2017,H18,57.97
01.06.2017,H19,54.34
01.06.2017,H20,54.34
01.06.2017,H21,58.55
01.06.2017,H22,59.96
01.06.2017,H23,53.08
01.06.2017,H24,48.15
02.06.2017,H1,39.73
02.06.2017,H2,33.95
02.06.2017,H3,29.67
02.06.2017,H4,29.01
02.06.2017,H5,29.11
02.06.2017,H6,29.69
02.06.2017,H7,36.34
02.06.2017,H8,42.00
02.06.2017,H9,43.60
02.06.2017,H10,41.86
02.06.2017,H11,41.14
02.06.2017,H12,39.29
02.06.2017,H13,37.59
02.06.2017,H14,35.74
02.06.2017,H15,34.01
02.06.2017,H16,34.79
02.06.2017,H17,36.03
02.06.2017,H18,38.70
02.06.2017,H19,42.17
02.06.2017,H20,44.40
02.06.2017,H21,42.93
02.06.2017,H22,41.99
02.06.2017,H23,42.93
02.06.2017,H24,34.56
03.06.2017,H1,35.07
03.06.2017,H2,30.67
03.06.2017,H3,29.94
03.06.2017,H4,27.49
03.06.2017,H5,26.83
03.06.2017,H6,25.98
03.06.2017,H7,26.85
03.06.2017,H8,31.23
03.06.2017,H9,36.65
03.06.2017,H10,37.97
03.06.2017,H11,43.91
03.06.2017,H12,43.90
03.06.2017,H13,42.19
03.06.2017,H14,39.46
03.06.2017,H15,38.46
03.06.2017,H16,40.07
03.06.2017,H17,43.32
03.06.2017,H18,43.10
03.06.2017,H19,39.67
03.06.2017,H20,40.05
03.06.2017,H21,44.04
03.06.2017,H22,46.69
03.06.2017,H23,38.08
03.06.2017,H24,34.07
04.06.2017,H1,29.72
04.06.2017,H2,24.89
04.06.2017,H3,22.36
04.06.2017,H4,21.07
04.06.2017,H5,17.52
04.06.2017,H6,15.00
04.06.2017,H7,15.17
04.06.2017,H8,21.90
04.06.2017,H9,26.72
04.06.2017,H10,29.95
04.06.2017,H11,30.22
04.06.2017,H12,33.95
04.06.2017,H13,33.97
04.06.2017,H14,25.64
04.06.2017,H15,18.16
04.06.2017,H16,12.00
04.06.2017,H17,10.10
04.06.2017,H18,19.49
04.06.2017,H19,26.72
04.06.2017,H20,32.18
04.06.2017,H21,34.23
04.06.2017,H22,35.55
04.06.2017,H23,35.70
04.06.2017,H24,32.00
05.06.2017,H1,29.00
05.06.2017,H2,26.32
05.06.2017,H3,25.50
05.06.2017,H4,24.50
05.06.2017,H5,23.64
05.06.2017,H6,23.99
05.06.2017,H7,28.91
05.06.2017,H8,36.99
05.06.2017,H9,39.00
05.06.2017,H10,41.06
05.06.2017,H11,42.00
05.06.2017,H12,42.97
05.06.2017,H13,43.10
05.06.2017,H14,43.03
05.06.2017,H15,43.02
05.06.2017,H16,43.93
05.06.2017,H17,39.08
05.06.2017,H18,39.04
05.06.2017,H19,39.42
05.06.2017,H20,41.00
05.06.2017,H21,45.42
05.06.2017,H22,46.90
05.06.2017,H23,38.08
05.06.2017,H24,34.10
06.06.2017,H1,33.00
06.06.2017,H2,34.00
06.06.2017,H3,29.25
06.06.2017,H4,26.60
06.06.2017,H5,26.60
06.06.2017,H6,33.03
06.06.2017,H7,45.42
06.06.2017,H8,60.42
06.06.2017,H9,59.95
06.06.2017,H10,57.55
06.06.2017,H11,58.70
06.06.2017,H12,56.51
06.06.2017,H13,60.01
06.06.2017,H14,60.89
06.06.2017,H15,58.70
06.06.2017,H16,57.65
06.06.2017,H17,59.04
06.06.2017,H18,54.79
06.06.2017,H19,53.24
06.06.2017,H20,50.93
06.06.2017,H21,52.98
06.06.2017,H22,50.99
06.06.2017,H23,48.16
06.06.2017,H24,45.12
07.06.2017,H1,40.10
07.06.2017,H2,35.01
07.06.2017,H3,33.29
07.06.2017,H4,33.29
07.06.2017,H5,31.10
07.06.2017,H6,36.45
07.06.2017,H7,46.59
07.06.2017,H8,53.96
07.06.2017,H9,55.20
07.06.2017,H10,55.20
07.06.2017,H11,53.52
07.06.2017,H12,53.57
07.06.2017,H13,53.53
07.06.2017,H14,52.00
07.06.2017,H15,50.54
07.06.2017,H16,51.96
07.06.2017,H17,51.05
07.06.2017,H18,50.42
07.06.2017,H19,46.97
07.06.2017,H20,50.46
07.06.2017,H21,50.64
07.06.2017,H22,51.26
07.06.2017,H23,45.66
07.06.2017,H24,44.01
08.06.2017,H1,33.29
08.06.2017,H2,30.45
08.06.2017,H3,28.91
08.06.2017,H4,26.88
08.06.2017,H5,26.87
08.06.2017,H6,31.10
08.06.2017,H7,41.18
08.06.2017,H8,54.78
08.06.2017,H9,54.68
08.06.2017,H10,54.98
08.06.2017,H11,53.09
08.06.2017,H12,54.92
08.06.2017,H13,54.98
08.06.2017,H14,49.05
08.06.2017,H15,47.03
08.06.2017,H16,49.04
08.06.2017,H17,49.01
08.06.2017,H18,47.29
08.06.2017,H19,45.32
08.06.2017,H20,48.21
08.06.2017,H21,45.43
08.06.2017,H22,41.28
08.06.2017,H23,38.93
08.06.2017,H24,31.35
09.06.2017,H1,35.22
09.06.2017,H2,26.68
09.06.2017,H3,23.50
09.06.2017,H4,21.03
09.06.2017,H5,20.45
09.06.2017,H6,26.50
09.06.2017,H7,34.54
09.06.2017,H8,41.78
09.06.2017,H9,48.97
09.06.2017,H10,51.01
09.06.2017,H11,49.01
09.06.2017,H12,48.85
09.06.2017,H13,48.29
09.06.2017,H14,49.03
09.06.2017,H15,49.11
09.06.2017,H16,51.73
09.06.2017,H17,50.88
09.06.2017,H18,49.11
09.06.2017,H19,49.07
09.06.2017,H20,52.01
09.06.2017,H21,52.07
09.06.2017,H22,51.78
09.06.2017,H23,47.03
09.06.2017,H24,42.08
10.06.2017,H1,38.01
10.06.2017,H2,32.05
10.06.2017,H3,28.37
10.06.2017,H4,27.01
10.06.2017,H5,26.00
10.06.2017,H6,25.79
10.06.2017,H7,25.78
10.06.2017,H8,32.39
10.06.2017,H9,36.76
10.06.2017,H10,38.51
10.06.2017,H11,37.39
10.06.2017,H12,36.76
10.06.2017,H13,40.05
10.06.2017,H14,38.81
10.06.2017,H15,37.36
10.06.2017,H16,40.31
10.06.2017,H17,40.55
10.06.2017,H18,42.50
10.06.2017,H19,47.56
10.06.2017,H20,49.77
10.06.2017,H21,51.77
10.06.2017,H22,50.94
10.06.2017,H23,48.11
10.06.2017,H24,42.50
11.06.2017,H1,32.45
11.06.2017,H2,29.08
11.06.2017,H3,24.53
11.06.2017,H4,21.97
11.06.2017,H5,19.35
11.06.2017,H6,17.07
11.06.2017,H7,18.20
11.06.2017,H8,22.11
11.06.2017,H9,28.50
11.06.2017,H10,30.26
11.06.2017,H11,30.79
11.06.2017,H12,30.26
11.06.2017,H13,30.26
11.06.2017,H14,27.40
11.06.2017,H15,26.34
11.06.2017,H16,28.07
11.06.2017,H17,32.45
11.06.2017,H18,33.67
11.06.2017,H19,38.07
11.06.2017,H20,41.03
11.06.2017,H21,43.24
11.06.2017,H22,44.73
11.06.2017,H23,41.08
11.06.2017,H24,33.40
12.06.2017,H1,26.09
12.06.2017,H2,22.91
12.06.2017,H3,20.54
12.06.2017,H4,17.98
12.06.2017,H5,17.54
12.06.2017,H6,22.99
12.06.2017,H7,36.83
12.06.2017,H8,49.51
12.06.2017,H9,51.93
12.06.2017,H10,51.95
12.06.2017,H11,51.01
12.06.2017,H12,50.93
12.06.2017,H13,56.19
12.06.2017,H14,56.07
12.06.2017,H15,56.91
12.06.2017,H16,58.76
12.06.2017,H17,56.49
12.06.2017,H18,55.76
12.06.2017,H19,54.86
12.06.2017,H20,55.16
12.06.2017,H21,55.58
12.06.2017,H22,41.22
12.06.2017,H23,32.83
12.06.2017,H24,28.28
13.06.2017,H1,28.28
13.06.2017,H2,26.09
13.06.2017,H3,20.10
13.06.2017,H4,18.65
13.06.2017,H5,19.84
13.06.2017,H6,23.72
13.06.2017,H7,35.92
13.06.2017,H8,53.09
13.06.2017,H9,51.60
13.06.2017,H10,41.22
13.06.2017,H11,47.09
13.06.2017,H12,53.80
13.06.2017,H13,52.82
13.06.2017,H14,52.92
13.06.2017,H15,52.17
13.06.2017,H16,50.21
13.06.2017,H17,50.92
13.06.2017,H18,50.03
13.06.2017,H19,56.27
13.06.2017,H20,58.76
13.06.2017,H21,60.53
13.06.2017,H22,60.56
13.06.2017,H23,55.01
13.06.2017,H24,46.29
14.06.2017,H1,33.00
14.06.2017,H2,31.63
14.06.2017,H3,29.95
14.06.2017,H4,28.60
14.06.2017,H5,28.90
14.06.2017,H6,31.84
14.06.2017,H7,39.46
14.06.2017,H8,48.59
14.06.2017,H9,51.56
14.06.2017,H10,51.55
14.06.2017,H11,50.20
14.06.2017,H12,49.96
14.06.2017,H13,52.18
14.06.2017,H14,49.03
14.06.2017,H15,50.20
14.06.2017,H16,51.54
14.06.2017,H17,53.03
14.06.2017,H18,52.62
14.06.2017,H19,52.53
14.06.2017,H20,52.51
14.06.2017,H21,59.95
14.06.2017,H22,59.14
14.06.2017,H23,54.37
14.06.2017,H24,44.81
15.06.2017,H1,38.92
15.06.2017,H2,33.29
15.06.2017,H3,31.17
15.06.2017,H4,30.44
15.06.2017,H5,29.07
15.06.2017,H6,31.10
15.06.2017,H7,44.24
15.06.2017,H8,49.02
15.06.2017,H9,57.16
15.06.2017,H10,56.50
15.06.2017,H11,58.95
15.06.2017,H12,57.55
15.06.2017,H13,54.36
15.06.2017,H14,54.62
15.06.2017,H15,55.97
15.06.2017,H16,54.31
15.06.2017,H17,56.50
15.06.2017,H18,58.69
15.06.2017,H19,60.80
15.06.2017,H20,60.79
15.06.2017,H21,62.85
15.06.2017,H22,61.91
15.06.2017,H23,56.75
15.06.2017,H24,50.07
16.06.2017,H1,48.71
16.06.2017,H2,42.64
16.06.2017,H3,36.85
16.06.2017,H4,33.28
16.06.2017,H5,30.44
16.06.2017,H6,34.55
16.06.2017,H7,45.50
16.06.2017,H8,55.38
16.06.2017,H9,60.88
16.06.2017,H10,60.16
16.06.2017,H11,58.97
16.06.2017,H12,60.31
16.06.2017,H13,56.98
16.06.2017,H14,54.91
16.06.2017,H15,55.90
16.06.2017,H16,54.31
16.06.2017,H17,49.10
16.06.2017,H18,49.05
16.06.2017,H19,41.17
16.06.2017,H20,41.06
16.06.2017,H21,36.79
16.06.2017,H22,36.55
16.06.2017,H23,47.37
16.06.2017,H24,33.08
17.06.2017,H1,25.94
17.06.2017,H2,25.94
17.06.2017,H3,19.62
17.06.2017,H4,17.44
17.06.2017,H5,15.49
17.06.2017,H6,15.67
17.06.2017,H7,18.10
17.06.2017,H8,32.26
17.06.2017,H9,36.62
17.06.2017,H10,40.98
17.06.2017,H11,40.98
17.06.2017,H12,40.98
17.06.2017,H13,37.06
17.06.2017,H14,33.81
17.06.2017,H15,32.27
17.06.2017,H16,30.96
17.06.2017,H17,30.08
17.06.2017,H18,29.00
17.06.2017,H19,33.10
17.06.2017,H20,35.63
17.06.2017,H21,36.00
17.06.2017,H22,36.11
17.06.2017,H23,36.07
17.06.2017,H24,33.23
18.06.2017,H1,29.93
18.06.2017,H2,26.63
18.06.2017,H3,25.50
18.06.2017,H4,23.13
18.06.2017,H5,21.86
18.06.2017,H6,19.65
18.06.2017,H7,20.74
18.06.2017,H8,23.50
18.06.2017,H9,24.90
18.06.2017,H10,28.81
18.06.2017,H11,32.28
18.06.2017,H12,32.31
18.06.2017,H13,32.69
18.06.2017,H14,32.22
18.06.2017,H15,30.12
18.06.2017,H16,30.05
18.06.2017,H17,31.00
18.06.2017,H18,31.00
18.06.2017,H19,33.18
18.06.2017,H20,37.83
18.06.2017,H21,39.00
18.06.2017,H22,40.00
18.06.2017,H23,41.00
18.06.2017,H24,36.16
19.06.2017,H1,32.60
19.06.2017,H2,30.50
19.06.2017,H3,30.00
19.06.2017,H4,28.10
19.06.2017,H5,27.48
19.06.2017,H6,29.20
19.06.2017,H7,38.00
19.06.2017,H8,45.30
19.06.2017,H9,45.01
19.06.2017,H10,42.48
19.06.2017,H11,41.30
19.06.2017,H12,40.41
19.06.2017,H13,40.03
19.06.2017,H14,40.00
19.06.2017,H15,39.65
19.06.2017,H16,40.00
19.06.2017,H17,40.50
19.06.2017,H18,44.50
19.06.2017,H19,52.00
19.06.2017,H20,58.50
19.06.2017,H21,52.50
19.06.2017,H22,48.94
19.06.2017,H23,46.33
19.06.2017,H24,43.23
20.06.2017,H1,35.79
20.06.2017,H2,32.74
20.06.2017,H3,31.41
20.06.2017,H4,30.44
20.06.2017,H5,29.48
20.06.2017,H6,30.30
20.06.2017,H7,41.90
20.06.2017,H8,51.39
20.06.2017,H9,59.54
20.06.2017,H10,65.03
20.06.2017,H11,52.61
20.06.2017,H12,56.81
20.06.2017,H13,55.05
20.06.2017,H14,52.34
20.06.2017,H15,52.39
20.06.2017,H16,52.88
20.06.2017,H17,54.57
20.06.2017,H18,56.48
20.06.2017,H19,52.61
20.06.2017,H20,60.68
20.06.2017,H21,60.90
20.06.2017,H22,60.68
20.06.2017,H23,52.98
20.06.2017,H24,41.91
21.06.2017,H1,50.40
21.06.2017,H2,46.43
21.06.2017,H3,36.10
21.06.2017,H4,33.15
21.06.2017,H5,33.15
21.06.2017,H6,41.87
21.06.2017,H7,50.57
21.06.2017,H8,58.15
21.06.2017,H9,67.60
21.06.2017,H10,66.25
21.06.2017,H11,61.74
21.06.2017,H12,59.10
21.06.2017,H13,60.68
21.06.2017,H14,58.73
21.06.2017,H15,62.58
21.06.2017,H16,71.99
21.06.2017,H17,62.58
21.06.2017,H18,62.58
21.06.2017,H19,58.88
21.06.2017,H20,61.54
21.06.2017,H21,62.58
21.06.2017,H22,64.76
21.06.2017,H23,57.04
21.06.2017,H24,48.06
22.06.2017,H1,43.23
22.06.2017,H2,42.59
22.06.2017,H3,37.34
22.06.2017,H4,32.69
22.06.2017,H5,31.00
22.06.2017,H6,33.07
22.06.2017,H7,42.87
22.06.2017,H8,57.70
22.06.2017,H9,67.45
22.06.2017,H10,67.89
22.06.2017,H11,63.46
22.06.2017,H12,64.63
22.06.2017,H13,64.54
22.06.2017,H14,64.57
22.06.2017,H15,70.04
22.06.2017,H16,72.50
22.06.2017,H17,69.41
22.06.2017,H18,69.63
22.06.2017,H19,69.17
22.06.2017,H20,68.08
22.06.2017,H21,69.99
22.06.2017,H22,68.54
22.06.2017,H23,58.53
22.06.2017,H24,54.02
23.06.2017,H1,39.14
23.06.2017,H2,34.00
23.06.2017,H3,32.90
23.06.2017,H4,33.05
23.06.2017,H5,30.88
23.06.2017,H6,33.05
23.06.2017,H7,49.99
23.06.2017,H8,57.11
23.06.2017,H9,67.60
23.06.2017,H10,67.80
23.06.2017,H11,63.88
23.06.2017,H12,67.02
23.06.2017,H13,62.41
23.06.2017,H14,59.08
23.06.2017,H15,64.48
23.06.2017,H16,60.02
23.06.2017,H17,55.09
23.06.2017,H18,54.09
23.06.2017,H19,48.68
23.06.2017,H20,55.07
23.06.2017,H21,55.00
23.06.2017,H22,58.07
23.06.2017,H23,52.05
23.06.2017,H24,47.67
24.06.2017,H1,40.09
24.06.2017,H2,30.93
24.06.2017,H3,28.10
24.06.2017,H4,25.85
24.06.2017,H5,23.00
